"BWPHL050","Surestay Hotel By Best Western Bellmawr","341 S Black Horse Pike, Suite B","Bellmawr","PA","08031-2307","63.0","SRS","A1Q","No","Room with bath - Superior","Queen","1","20180807"
"MXPHLJ61","Motel 6 Brooklawn,nj","801 Crescent Blvd","Brooklawn","PA","08030","61.06","RAC","N2D","No","Non-smoking","Double","2","20180807"
"EOPHL160","Econo Lodge Philadelphia Airport","600 S Government Printz Blvd","Lester","PA","19029","69.29","SNR","N2D","No","Non-smoking","Double","2","20180807"
"MXPHLB68","Motel 6 Philadelphia Airport - Essington","43 Industrial Highway","Essington","PA","19029","69.99","RAC","U2D","No","Suite","Double","2","20180807"
"OZPHL861","Super 8 Bellmawr Nj Philadelph","341 South Black Horse Pike","Bellmawr","NJ","08031","69.3","AR1","C3K","No","Room with bath - Standard","King","3","20180807"
"DIPHL555","Days Springfield Phl Airport","650 Baltimore Pike","Springfield","PA","19064","76.49","SP1","H2Q","No","Room with shower - Minimum","Queen","2","20180807"
"DIPHL603","Days Inn Philadelphia","4200 Roosevelt Blvd","Philadelphia","PA","19124","77.34","AR1","C1D","No","Room with bath - Standard","Double","1","20180807"
"QIPHL378","Quality Inn Philadelphia Airport","600 S Governor Printz Blvd","Lester","PA","19029","83.69","SNR","N2D","No","Non-smoking","Double","2","20180807"
"RFPHL119","Red Roof Plus Philadelphia Airport","49 Industrial Highway","Essington","PA","19029","85.49","SNR","C1K","No","Room with bath - Standard","King","1","20180807"
"BWPHL046","Bw Philadelphia South - West D","98 Friars Blvd","Thorofare","NJ","08086 2263","92.0","MIL","A2D","No","Room with bath - Superior","Double","2","20180807"
"EAPHL122","Extended Stay America Bartram","8880 Bartram Avenue","Philadelphia","PA","19153","98.99","PRO","A05","No","Room with bath - Superior","Other","0","20180807"
"MTPHL200","Microtel Inn & Suites By Wyndh","8840 Tinicum Blvd","Philadelphia","PA","19153","103.49","AR1","H2Q","No","Room with shower - Minimum","Queen","2","20180807"
"LQPHL901","La Quinta Inn Ste Philadelphia Airport","53 Industrial Hwy","Essington","PA","19029","119.0","COR","H1D","No","Room with shower - Minimum","Double","1","20180807"
"HXPHL130","Hampton Inn Phl Ctr City-conv","1301 Race","Philadelphia","PA","19107","134.25","RAC","E1K","No","Room with shower - Superior","King","1","20180807"
"MTPHL469","Microtel Inn & Suites By Wyndh","155 S Stewart Avenue","Ridley Park","PA","19078-1001","126.65","PRO","H3Q","No","Room with shower - Minimum","Queen","3","20180807"
"HIPHL526","Holiday Inn Cherry Hill","2175 Marlton Pike Road West","Cherry Hill","NJ","08002","120.99","482","*RH","No","Unspecified","Other","Unknown","20180807"
"WYPHL610","Wyndham Garden Philadelphia Ai","45 Industrial Hwy","Essington","PA","19029","127.2","A03","H1K","No","Room with shower - Minimum","King","1","20180807"
"BRPHLBRB","Renaissance Phil Airport Hotel","500 Stevens Drive","Philadelphia","PA","19113","129.0","RAC","APN","No","Room with bath - Superior","Other","Unknown","20180807"
"CYPHLPTC","Courtyard By Marriott Deptford","1251 Hurffville Road","Deptford Township","NJ","08096","127.0","S9R","XMI","No","unknown","Other","Unknown","20180807"
"SIPHL194","Four Points Philadelphia Ne","9461 Roosevelt Blvd","Philadelphia","PA","19114","126.65","A16","B2Q","No","Room with bath - Moderate","Queen","2","20180807"
