"UZOAKCOR","Coral Reef Inn And Suites","400 Park Street","Alameda","CA","94501","96.0","PRO","U2D","No","Suite","Double","2","20181212"
"XTSFO715","Adante Hotel Sf","610 Geary St","San Francisco","CA","94102","101.15","AAA","1QN","No","unknown","Other","Unknown","20181212"
"OZSFO628","Super 8 San Francisco-union","415 Ofarrell St","San Francisco","CA","94102","133.2","AR1","H1D","No","Room with shower - Minimum","Double","1","20181212"
"OZSFO408","Super 8 San Francisco Marina","Hwy 101 On Lombard","San Francisco","CA","94123","134.1","AAA","C1K","No","Room with bath - Standard","King","1","20181212"
"TLSFO043","Travelodge At The Presidio","2755 Lombard Street","San Francisco","CA","94123","134.1","AR1","C1K","No","Room with bath - Standard","King","1","20181212"
"LQSFO659","La Quinta Inn Ste Airport North","20 Airport Blvd South","San Francisco","CA","94080","139.0","RAC","H2D","No","Room with shower - Minimum","Double","2","20181212"
"LESFOKIN","King George Hotel","334 Mason Street","San Francisco","CA","94102","143.1","AAA","H1Q","No","Room with shower - Minimum","Queen","1","20181212"
"UISFOSAM","Sw Hotel","615 Broadway Street","San Francisco","CA","94133","149.0","U2S","A1Q","No","Room with bath - Superior","Queen","1","20181212"
"YXSFOAIS","Alpine Inn   Suites","560 Carter Street","Daly City","CA","94014","154.99","RAC","C1Q","No","Room with bath - Standard","Queen","1","20181212"
"EAOAK260","Extended Stay America Oakland","3650 Mandela Parkway","Oakland","CA","94608","157.49","PRO","A07","No","Room with bath - Superior","Other","0","20181212"
"YXSFOTAH","The Andrews Hotel","624 Post Street","San Francisco","CA","94109","159.0","RAC","A1D","No","Room with bath - Superior","Double","1","20181212"
"LQOAK238","La Quinta Inn Berkeley","920 University Avenue","Berkeley","CA","94710","159.0","RAC","H1D","No","Room with shower - Minimum","Double","1","20181212"
"JVSFO400","Hotel Carlton","1075 Sutter Street","San Francisco","CA","94109","161.1","AAA","H1K","No","Room with shower - Minimum","King","1","20181212"
"MXSFOE76","Motel 6 San Francisco Ca","895 Geary Street","San Francisco","CA","94109","165.99","RAC","N2Q","No","Non-smoking","Queen","2","20181212"
"BWSFO297","Best Western Plus Grosvenor","380 South  Airport Boulevard","San Francisco","CA","94080","151.99","DB6","B1Q","No","Room with bath - Moderate","Queen","1","20181212"
"SISFO156","Four Points Sfo Htl And Suites","264 South Airport Blvd","South San Francisco","CA","94080","173.88","DO0","D1K","No","Room with bath - Minimum","King","1","20181212"
"PHSFO169","Pier 2620 Fishermans Wharf Con","2620 Jones Street","San Francisco","CA","94133","177.65","P34","A2Q","No","Room with bath - Superior","Queen","2","20181212"
"SNSFOCHH","The Clift Royal Sonesta","495 Geary Street","San Francisco","CA","94102","178.0","PR4","A1K","No","Room with bath - Superior","King","1","20181212"
"EAOAK097","Extended Stay America Alameda","1350 Marina Village Parkway","Alameda","CA","94501","161.99","PRO","A06","No","Room with bath - Superior","Other","0","20181212"
"XTSFOHDI","Hotel Diva","440 Geary Boulevard","San Francisco","CA","94102","179.0","AAA","LFT","No","unknown","Twin","Unknown","20181212"
