"YXFLL104","Crossland Ft Lauderdale","3031 West Commercial Blvd","Fort Lauderdale","FL","33309","67.45","SNR","C1K","No","Room with bath - Standard","King","1","20190131"
"MXFLL376","Motel 6 Dania Beach","825 E Dania Beach Blvd","Dania Beach","FL","33004","85.99","RAC","N2D","No","Non-smoking","Double","2","20190131"
"TLFLL419","Travelodge Fort Lauderdale","1251 East Sunrise Boulevard","Fort Lauderdale","FL","33304","86.69","SP1","C1K","No","Room with bath - Standard","King","1","20190131"
"RLFLL270","Knights Inn Hallandale","26 Diplomat Parkway","Hallandale","FL","33009","89.1","ARP","D2D","No","Room with bath - Minimum","Double","2","20190131"
"MXPPM371","Motel 6 Pompano Beach","1201 Nw 31st Ave","Pompano Beach","FL","33069","79.99","RAC","U1D","No","Suite","Double","1","20190131"
"MXFLL055","Motel 6 Ft Lauderdale","1801 Sr 84","Ft Lauderdale","FL","33315","95.99","RAC","UD1","No","Suite","Other","Unknown","20190131"
"SCFLL798","Sawgrass Inn Conference Ctr","1711 N University Drive","Plantation","FL","33322","99.0","BAR","F1K","No","Room with shower - Moderate","King","1","20190131"
"RAFLL584","Ramada Plaza Ft Lauderdale","5100 N. State Road 7","Ft Lauderdale","FL","FL  33319","103.5","AR1","C3K","No","Room with bath - Standard","King","3","20190131"
"MSFLL046","Plantation Inn Hotel And Lounge","375 N. State Rd. 7","Plantation","FL","33317","107.96","SEN","N2D","No","Non-smoking","Double","2","20190131"
"DIFLL154","Days Inn Fort Lauderdale-oakla","1595 W Oakland Park Blvd","Ft Lauderdale","FL","33311","107.99","AR1","H1Q","No","Room with shower - Minimum","Queen","1","20190131"
"OZFLL500","Super 8 Pompano Beach","Us Hwy 1 & 10th Street","Pompano Beach","FL","33062","107.99","AAA","QQ1","No","unknown","Other","Unknown","20190131"
"LQFLLLKW","La Quinta Inn Ste Ft Lauderdale Tamarac","5070 North State Road 7","Ft Lauderdale","FL","33319","119.0","RAC","C1D","No","Room with bath - Standard","Double","1","20190131"
"EAFLLFLD","Extended Stay America Tamarac","3873 West Commercial Blvd","Tamarac","FL","33309","124.99","PRO","A0D","No","Room with bath - Superior","Double","0","20190131"
"LQFLLDAE","La Quinta Inn Ft Lauderdale Northeast","5727 North Federal Hwy","Fort Lauderdale","FL","33308","125.0","RAC","A2D","No","Room with bath - Superior","Double","2","20190131"
"EOHWO100","Econo Lodge Hollywood","1725 Taft St.","Hollywood","FL","33020","129.6","SNR","N2D","No","Non-smoking","Double","2","20190131"
"RYFLL775","Rodeway Inn And Suites Fort Lauderdale A","2440 West State Road 84","Fort Lauderdale","FL","33312","132.05","SNR","*2Q","No","Unspecified","Queen","2","20190131"
"OZFLL564","Super 8 Dania Ft. Lauderdale","333 South Federal Highway","Dania","FL","33004","134.1","AAA","QQ1","No","unknown","Other","Unknown","20190131"
"YXFLLCOR","Coral Reef Guesthouse","2609 Ne 13th Court","Fort Lauderdale","FL","33322","139.0","RAC","S1Q","No","Suite","Queen","1","20190131"
"LQFLL982","La Quinta Inn Ste Plantation","8101 Peters Road","Plantation","FL","33324","139.0","RAC","C2D","No","Room with bath - Standard","Double","2","20190131"
"EAFLLPLN","Extended Stay America Davie","7550 State Road 84","Davie","FL","33317","139.49","PRO","I1K","No","Room with bath/shower - Superior","King","1","20190131"
