"CCMCO719","Clarion Hotel Orlando International Airp","3835 Mccoy Road","Orlando","FL","32812","50.0","LLC","*1K","No","Unspecified","King","1","20180818"
"CCORL328","Clarion Inn And Suites At International","9956 Hawaiian Court","Orlando","FL","32819","56.88","SNR","N2Q","No","Non-smoking","Queen","2","20180818"
"EOORL036","Econo Lodge Inn And Suites Near Florida","8700 S Orange Blossom Trail","Orlando","FL","32809","58.49","SNR","*1K","No","Unspecified","King","1","20180818"
"MXMCO791","Motel 6 Orlando Winter Park","5300 Adanson Rd","Orlando","FL","32810","53.99","RAC","N2D","No","Non-smoking","Double","2","20180818"
"BUORL003","Baymont Inn Suite Florida Mall","8820 S Orange Blossom Trail","Orlando","FL","32809","61.19","SNR","N2Q","No","Non-smoking","Queen","2","20180818"
"EOORL894","Econo Lodge International Drive","7102 International Drive","Orlando","FL","32819","62.99","SNR","N2D","No","Non-smoking","Double","2","20180818"
"RYMCOB36","Rodeway Inn Near Florida Mall","6119 S Orange Blossom Trail","Orlando","FL","32809","62.99","AAA","N1D","No","Non-smoking","Double","1","20180818"
"DIMCO178","Days Inn Orlando Convention C","9990 International Drive","Orlando","FL","32819","63.74","SP1","H3K","No","Room with shower - Minimum","King","3","20180818"
"TLMCO034","Travelodge Mco Florida Mall","1850 W. Landstreet Rd","Orlando","FL","32809-7981","58.01","AR1","C1K","No","Room with bath - Standard","King","1","20180818"
"DIMCO917","Days Inn Orlando Airport","1853 Mccoy Road","Orlando","FL","32809","66.3","SP1","C1Q","No","Room with bath - Standard","Queen","1","20180818"
"MXMCOA63","Motel 6 Orlando International Dr","5909 American Way","Orlando","FL","32819","59.99","RAC","U1B","No","Suite","Other","1","20180818"
"DIMCO189","Days Inn By Wyndham Orlando Ne","2500 West 33rd Street","Orlando","FL","32839","68.85","SP1","H1D","No","Room with shower - Minimum","Double","1","20180818"
"DIMCO330","Days Inn Orlando Downtown","3300 S Orange Blossom Trl","Orlando","FL","32839","70.51","SP1","H1D","No","Room with shower - Minimum","Double","1","20180818"
"EAMCONLC","Extended Stay America Altamont","302 Northlake Blvd","Altamonte Springs","FL","32701","62.99","PRO","A09","No","Room with bath - Superior","Other","0","20180818"
"WVORL392","The Avanti Resort Orlando","8738 International Drive","Orlando","FL","32819","70.95","PRR","AQ1","No","Room with bath - Superior","Other","Unknown","20180818"
"BUORLGHO","Baymont Orlando Universal Blvd","7825 Universal Boulevard","Orlando","FL","32819","71.4","PR2","N2Q","No","Non-smoking","Queen","2","20180818"
"RAMCO953","Ramada Altamonte Springs","150 Douglas Ave","Altamonte Springs","FL","32714","68.0","A01","N1K","No","Non-smoking","King","1","20180818"
"LQORLBMZ","La Quinta Inn Ste Orlando South","2051 Consulate Drive","Orlando","FL","32837","69.0","RAC","C2D","No","Room with bath - Standard","Double","2","20180818"
"DIORL574","Days Inn Orlando Airport","9301 S Orange Blossom Trail","Orlando","FL","32837","69.7","SP1","H3D","No","Room with shower - Minimum","Double","3","20180818"
"SCMCO763","Woodspring Suites Orlando Clar","4125 Clarcona Ocoee Rd","Orlando","FL","32810","69.99","BAR","C1D","No","Room with bath - Standard","Double","1","20180818"
