"LQSFO659","La Quinta Inn Ste Airport North","20 Airport Blvd South","San Francisco","CA","94080","99.0","RAC","H2D","No","Room with shower - Minimum","Double","2","20190112"
"EAOAK260","Extended Stay America Oakland","3650 Mandela Parkway","Oakland","CA","94608","112.49","PRO","A07","No","Room with bath - Superior","Other","0","20190112"
"WVSFOTMH","The Hotel Majestic","1500 Sutter Street","San Francisco","CA","94109","125.6","PR5","C1Q","No","Room with bath - Standard","Queen","1","20190112"
"SISFO156","Four Points Sfo Htl And Suites","264 South Airport Blvd","South San Francisco","CA","94080","134.01","DO0","D1K","No","Room with bath - Minimum","King","1","20190112"
"LQOAK238","La Quinta Inn Berkeley","920 University Avenue","Berkeley","CA","94710","119.0","RAC","H1D","No","Room with shower - Minimum","Double","1","20190112"
"OZOAK572","Super 8 Berkeley","1619 University Avenue","Berkeley","CA","94703","125.1","AR1","H1Q","No","Room with shower - Minimum","Queen","1","20190112"
"TLSFO043","Travelodge At The Presidio","2755 Lombard Street","San Francisco","CA","94123","143.1","AR1","H1Q","No","Room with shower - Minimum","Queen","1","20190112"
"BHOAK100","Hawthorn Suites By Wyndham Oak","1628 Webster Street","Alameda","CA","94501","143.1","AR1","H21","No","Room with shower - Minimum","Other","2","20190112"
"UISFOSAM","Sw Hotel","615 Broadway Street","San Francisco","CA","94133","149.0","U2S","A1Q","No","Room with bath - Superior","Queen","1","20190112"
"WVSFO028","San Francisco","385 9th Street","San Francisco","CA","94103","151.2","AAA","N1Q","No","Non-smoking","Queen","1","20190112"
"OZSFO628","Super 8 San Francisco-union","415 Ofarrell St","San Francisco","CA","94102","133.2","AR1","H2D","No","Room with shower - Minimum","Double","2","20190112"
"MCOAKDTM","Oakland Marriott City Center","1001 Broadway","Oakland","CA","94607","135.0","S9R","XMI","No","unknown","Other","Unknown","20190112"
"OKSFO507","The Urban Hotel","507 Bush Street","San Francisco","CA","94108","159.0","RAC","I1D","No","Room with bath/shower - Superior","Double","1","20190112"
"BWSFO297","Best Western Plus Grosvenor","380 South  Airport Boulevard","San Francisco","CA","94080","143.99","AAA","B1Q","No","Room with bath - Moderate","Queen","1","20190112"
"ARSFOYAA","Ac By Marriott Sfo Airport","1333 Veterans Boulevard","South San Francisco","CA","94080","144.0","RAC","APN","No","Room with bath - Superior","Other","Unknown","20190112"
"YXSFOAIS","Alpine Inn   Suites","560 Carter Street","Daly City","CA","94014","151.99","RAC","C1Q","No","Room with bath - Standard","Queen","1","20190112"
"JVSFO167","Hotel Del Sol","3100 Webster Street","San Francisco","CA","94123","169.0","RA1","D1Q","No","Room with bath - Minimum","Queen","1","20190112"
"BTSFOAHT","Axiom Hotel","28 Cyril Magnin Street","San Francisco","CA","94102","169.15","RA8","A1Q","No","Room with bath - Superior","Queen","1","20190112"
"DISFO965","Days Inn San Francisco Downtow","465 Grove Street","San Francisco","CA","94102","175.5","AAA","H1Q","No","Room with shower - Minimum","Queen","1","20190112"
"MXSFOE76","Motel 6 San Francisco Ca","895 Geary Street","San Francisco","CA","94109","175.99","RAC","N2Q","No","Non-smoking","Queen","2","20190112"
